Name,Price,Rating,Number of Reviews,Product Link
"Open Box - Samsung Galaxy Book Go 14"" Laptop -Silver (Snapdragon 7c/128GB SSD/4GB RAM/Win 11 S)",$199.97,2.5,4,https://www.bestbuy.ca/en-ca/product/open-box-samsung-galaxy-book-go-14-laptop-silver-snapdragon-7c-128gb-ssd-4gb-ram-win-11-s/16390721
"Alienware 16"" Gaming Laptop - Dark Metallic Moon (Intel Core Ultra 7 155H/32GB RAM/1TB SSD/GeForce RTX 4070)","$2,699.99",4.71,731,https://www.bestbuy.ca/en-ca/product/alienware-16-gaming-laptop-dark-metallic-moon-intel-core-ultra-7-155h-32gb-ram-1tb-ssd-geforce-rtx-4070/17914591
"Acer Predator Neo 16"" Gaming Laptop - Black (Intel Core i7-14650HX/1TB SSD/16GB RAM/GeForce RTX 4060)","$1,899.99",5.0,1,https://www.bestbuy.ca/en-ca/product/acer-predator-neo-16-gaming-laptop-black-intel-core-i7-14650hx-1tb-ssd-16gb-ram-geforce-rtx-4060/17717689
"Apple MacBook Air 13"" w/ Touch ID (2024) - Midnight (Apple M3 Chip / 256GB SSD / 8GB RAM) English - Open Box","$1,049.99",0.0,0,https://www.bestbuy.ca/en-ca/product/apple-macbook-air-13-w-touch-id-2024-midnight-apple-m3-chip-256gb-ssd-8gb-ram-english-open-box/17912710
"HP OmniBook X 14"" Touchscreen Copilot+ PC Laptop (Snapdragon X Elite/16GB RAM/1TB SSD)","$1,599.99",3.0,4,https://www.bestbuy.ca/en-ca/product/hp-omnibook-x-14-touchscreen-copilot-pc-laptop-snapdragon-x-elite-16gb-ram-1tb-ssd/17940457
"Open Box - ASUS ROG Zephyrus G14 OLED14"" Gaming Laptop-(AMD Ryzen 9 8945HS/32GB RAM/1TB SSD/GeForce RTX 4060)","$1,899.99",5.0,3,https://www.bestbuy.ca/en-ca/product/open-box-asus-rog-zephyrus-g14-oled14-gaming-laptop-amd-ryzen-9-8945hs-32gb-ram-1tb-ssd-geforce-rtx-4060/17906652
"Lenovo ThinkPad E14 Gen 5 14"" Laptop-Graphite Black(AMD Ryzen 5 7530U/256GB SSD/16GB RAM/Windows 11)-English-(21JR001RUS)",$729.99,0.0,0,https://www.bestbuy.ca/en-ca/product/lenovo-thinkpad-e14-gen-5-14-laptop-graphite-black-amd-ryzen-5-7530u-256gb-ssd-16gb-ram-windows-11-english-21jr001rus/17221589
"Apple MacBook Pro 16"" (2023) - Space Grey (Apple M2 Pro / 512GB SSD / 16GB RAM) - French","$2,599.95",0.0,0,https://www.bestbuy.ca/en-ca/product/apple-macbook-pro-16-2023-space-grey-apple-m2-pro-512gb-ssd-16gb-ram-french/16670258
"ASUS TUF Gaming F17 17.3"" Gaming Laptop - Mecha Grey (Intel Core i7-13620H/1TB SSD/16GB RAM/GeForce RTX 4050)","$1,699.99",3.75,4,https://www.bestbuy.ca/en-ca/product/asus-tuf-gaming-f17-17-3-gaming-laptop-mecha-grey-intel-core-i7-13620h-1tb-ssd-16gb-ram-geforce-rtx-4050/17687649
"Dell Inspiron 14 Plus 14"" Touchscreen Copilot+ PC Laptop - Ice Blue (Snapdragon X Plus/16GB RAM/512GB SSD)","$1,399.99",5.0,2,https://www.bestbuy.ca/en-ca/product/dell-inspiron-14-plus-14-touchscreen-copilot-pc-laptop-ice-blue-snapdragon-x-plus-16gb-ram-512gb-ssd/17935299
"Refurbished (Excellent) HP EliteBook 840 G5 Laptop | 14"" 1920x1080 FHD | Core i5-8350U - 512GB SSD Hard Drive - 16GB RAM | 4 cores @ 3.6 GHz Win 11 Pro Silver",$338.95,0.0,0,https://www.bestbuy.ca/en-ca/product/refurbished-excellent-hp-elitebook-840-g5-laptop-14-1920x1080-fhd-core-i5-8350u-512gb-ssd-hard-drive-16gb-ram-4-cores-3-6-ghz-win-11-pro-silver/18021795
"Samsung Galaxy Book4 360 15.6"" Touchscreen 2-in-1 Laptop - Grey (Intel Core 5 120U/256GB SSD/16GB RAM)","$1,449.99",2.2,5,https://www.bestbuy.ca/en-ca/product/samsung-galaxy-book4-360-15-6-touchscreen-2-in-1-laptop-grey-intel-core-5-120u-256gb-ssd-16gb-ram/17720453
"Apple MacBook Air 13"" w/ Touch ID (2024) - Starlight (Apple M3 Chip / 256GB SSD / 8GB RAM) - English","$1,449.99",4.9,239,https://www.bestbuy.ca/en-ca/product/apple-macbook-air-13-w-touch-id-2024-starlight-apple-m3-chip-256gb-ssd-8gb-ram-english/17755687
"Apple MacBook Pro 14.2"" (Fall 2023) - Space Grey (Apple M3/ 512GB SSD / 8GB RAM) English - Refurbished Good","$1,649.99",0.0,0,https://www.bestbuy.ca/en-ca/product/apple-macbook-pro-14-2-fall-2023-space-grey-apple-m3-512gb-ssd-8gb-ram-english-refurbished-good/17746698
"Lenovo Yoga Book 9i 13"" Touchscreen Laptop - Tidal Teal (Intel Evo i7-1355U/1TB SSD/16GB RAM/Win11)","$2,899.99",0.0,0,https://www.bestbuy.ca/en-ca/product/lenovo-yoga-book-9i-13-touchscreen-laptop-tidal-teal-intel-evo-i7-1355u-1tb-ssd-16gb-ram-win11/17542259
"Apple MacBook Pro 13.3"" w/ Touch Bar (2022) - Silver (Apple M2 Chip / 512GB SSD / 8GB RAM) - French","$1,499.95",0.0,0,https://www.bestbuy.ca/en-ca/product/apple-macbook-pro-13-3-w-touch-bar-2022-silver-apple-m2-chip-512gb-ssd-8gb-ram-french/16282205
"Open Box - HP 15.6"" Laptop - Natural Silver (Intel Core i7-1255U/1TB SSD/16GB RAM/Windows 11 Home)",$699.97,0.0,0,https://www.bestbuy.ca/en-ca/product/open-box-hp-15-6-laptop-natural-silver-intel-core-i7-1255u-1tb-ssd-16gb-ram-windows-11-home/17389919
"Refurbished (Fair) - Apple MacBook Air (2022) 13.6"" w/ Touch ID (2022) - Midnight (Apple M2 Chip / 256GB SSD / 8GB RAM) - Eng",$899.99,0.0,0,https://www.bestbuy.ca/en-ca/product/refurbished-fair-apple-macbook-air-2022-13-6-w-touch-id-2022-midnight-apple-m2-chip-256gb-ssd-8gb-ram-eng/17075843
"Dell Inspiron 14"" Laptop - Ice Blue (Intel Core 7 150U/1TB SSD/16GB RAM/Windows 11 Home)","$1,199.99",4.32,73,https://www.bestbuy.ca/en-ca/product/dell-inspiron-14-laptop-ice-blue-intel-core-7-150u-1tb-ssd-16gb-ram-windows-11-home/17862176
"Dell Insprion 16"" Touchscreen Laptop - Platinum (Intel Core Ultra 7 155H/16GB RAM/1TB SSD/Windows 11 Home)","$1,399.99",4.5,133,https://www.bestbuy.ca/en-ca/product/dell-insprion-16-touchscreen-laptop-platinum-intel-core-ultra-7-155h-16gb-ram-1tb-ssd-windows-11-home/17907737
"Open Box - ASUS Vivobook 15.6"" Laptop - Slate Grey (Intel Pentium Silver N6000/256GB SSD/8GB RAM/Windows 11 Home)",$349.99,0.0,0,https://www.bestbuy.ca/en-ca/product/open-box-asus-vivobook-15-6-laptop-slate-grey-intel-pentium-silver-n6000-256gb-ssd-8gb-ram-windows-11-home/17930214
"Apple MacBook Air 13.3"" w/ Touch ID (Fall 2020) - Space Grey (Apple M1 Chip / 256GB SSD / 8GB RAM) - En - Open Box",$864.95,4.86,11988,https://www.bestbuy.ca/en-ca/product/apple-macbook-air-13-3-w-touch-id-fall-2020-space-grey-apple-m1-chip-256gb-ssd-8gb-ram-en-open-box/15268124
"Open Box - Lenovo Legion 5i 16"" Gaming Laptop (Intel Core i7 14650HX/512GB SSD/32GB RAM/RTX 4070)","$1,599.99",0.0,0,https://www.bestbuy.ca/en-ca/product/open-box-lenovo-legion-5i-16-gaming-laptop-intel-core-i7-14650hx-512gb-ssd-32gb-ram-rtx-4070/18470287
"HP Victus 16"" Gaming Laptop - Mica Silver (Intel Core i7-13700H/1TB SSD/16GB RAM/GeForce RTX 4060 /Win 11)","$1,599.99",4.0,30,https://www.bestbuy.ca/en-ca/product/hp-victus-16-gaming-laptop-mica-silver-intel-core-i7-13700h-1tb-ssd-16gb-ram-geforce-rtx-4060-win-11/16998084
Acer 15.6” Aspire 3 Laptop (AMD Ryzen 7-5700U/16Gb RAM/1.0Tb SSD/Win11) - Open Box w/ 1 Year Warranty,$549.00,0.0,0,https://www.bestbuy.ca/en-ca/product/acer-15-6-aspire-3-laptop-amd-ryzen-7-5700u-16gb-ram-1-0tb-ssd-win11-open-box-w-1-year-warranty/17854087
"Refurbished (Good) - Apple MacBook Pro 13.3"" w/ Touch Bar (Fall 2020) - Silver (Apple M1 Chip / 256GB SSD / 8GB RAM) - En",$749.99,0.0,0,https://www.bestbuy.ca/en-ca/product/refurbished-good-apple-macbook-pro-13-3-w-touch-bar-fall-2020-silver-apple-m1-chip-256gb-ssd-8gb-ram-en/15992514
"Microsoft Surface Laptop 13.8"" Touchscreen Copilot+ PC Laptop (Snapdragon X Elite/16GB RAM/512GB SSD) (2024) - Black - EN","$1,999.99",4.55,44,https://www.bestbuy.ca/en-ca/product/microsoft-surface-laptop-13-8-touchscreen-copilot-pc-laptop-snapdragon-x-elite-16gb-ram-512gb-ssd-2024-black-en/17924126
"Refurbished (Excellent) - Apple MacBook Air 13.3"" A1466 MQD32LL/A (MID 2017) Intel Core i5 1.80GHz, 8GB RAM, 128GB SSD",$331.00,3.67,3,https://www.bestbuy.ca/en-ca/product/refurbished-excellent-apple-macbook-air-13-3-a1466-mqd32ll-a-mid-2017-intel-core-i5-1-80ghz-8gb-ram-128gb-ssd/13961768
"ASUS ROG Zephyrus G14 AniMe Matrix Gaming Laptop, 14” 16:10 QHD+ 165Hz/3ms, 100% DCI-P3, IPS-Level Display, GeForce RTX 4060, AMD Ryzen 7 7735HS, 16GB DDR5, 1TB PCIe SSD, Wi-Fi 6E","$1,899.00",0.0,0,https://www.bestbuy.ca/en-ca/product/asus-rog-zephyrus-g14-anime-matrix-gaming-laptop-14-16-10-qhd-165hz-3ms-100-dci-p3-ips-level-display-geforce-rtx-4060-amd-ryzen-7-7735hs-16gb-ddr5-1tb-pcie-ssd-wi-fi-6e/17702610
"Lenovo Yoga Book 9i 13.3"" Touchscreen 2-in-1 Laptop - Tidal Teal (Intel Core Ultra 7 Processor 155U/1TB SSD/16GB RAM)","$2,399.99",3.5,2,https://www.bestbuy.ca/en-ca/product/lenovo-yoga-book-9i-13-3-touchscreen-2-in-1-laptop-tidal-teal-intel-core-ultra-7-processor-155u-1tb-ssd-16gb-ram/17732154
"Lenovo Yoga Slim 7x 14.5"" OLED Touchscreen Copilot+ PC Laptop (Snapdragon X Elite/16GB RAM/512GB SSD)","$1,649.99",4.75,4,https://www.bestbuy.ca/en-ca/product/lenovo-yoga-slim-7x-14-5-oled-touchscreen-copilot-pc-laptop-snapdragon-x-elite-16gb-ram-512gb-ssd/17930943
"Lenovo IdeaPad Flex 5 14"" 2-in-1 Laptop - 1920 x 1200 IPS Touch Screen - (10-Core) 12th Gen Intel Core i5-1235U - 8GB RAM 512GB SSD - Fingerprint – Thunderbolt 4 – 1080p Webcam",$699.99,5.0,1,https://www.bestbuy.ca/en-ca/product/lenovo-ideapad-flex-5-14-2-in-1-laptop-1920-x-1200-ips-touch-screen-10-core-12th-gen-intel-core-i5-1235u-8gb-ram-512gb-ssd-fingerprint-thunderbolt-4-1080p-webcam/17920108
